QQ-YYYY,PASSENGERS,MEDIAN_ITIN_FARE,AVG_ITIN_FARE,MIN_ITIN_FARE,MAX_ITIN_FARE,ORIGIN_CITY_NAME,ORIGIN_LONGITUDE,ORIGIN_LATITUDE,DEST_CITY_NAME
Q4 of 2010,6.0,488.5,513.6666666666666,406.0,650.0,"Dayton, OH",-84.22,39.90111111,"Oakland, CA"
Q4 of 2010,171.0,375.0,410.19161676646706,10.0,1385.0,"Dayton, OH",-84.22,39.90111111,"San Francisco, CA"
Q4 of 2010,14.0,587.0,581.6153846153846,10.0,809.0,"Dayton, OH",-84.22,39.90111111,"San Jose, CA"
Q4 of 2010,8.0,440.0,525.375,343.0,1055.0,"Dubuque, IA",-90.71083333,42.41,"San Francisco, CA"
Q4 of 2010,3.0,428.0,409.6666666666667,317.0,484.0,"Dubuque, IA",-90.71083333,42.41,"San Jose, CA"
Q4 of 2010,92.0,438.0,477.65,10.0,1326.0,"Washington, DC",-77.03694444,38.85166667,"Oakland, CA"
Q4 of 2010,739.0,374.0,431.29953198127924,0.0,2588.0,"Washington, DC",-77.03694444,38.85166667,"San Francisco, CA"
Q4 of 2010,285.0,353.0,419.84824902723733,0.0,3102.0,"Washington, DC",-77.03694444,38.85166667,"San Jose, CA"
Q4 of 2010,1.0,531.0,531.0,531.0,531.0,"Washington, DC",-77.03694444,38.85166667,"Santa Rosa, CA"
Q4 of 2010,1397.0,324.0,333.5546391752577,5.0,767.0,"Denver, CO",-104.87972222,39.77444444,"Oakland, CA"
Q4 of 2010,2781.0,339.0,384.46980854197346,0.0,3131.0,"Denver, CO",-104.87972222,39.77444444,"San Francisco, CA"
Q4 of 2010,1402.0,344.0,381.3500761035008,5.0,1893.0,"Denver, CO",-104.87972222,39.77444444,"San Jose, CA"
Q4 of 2010,115.0,441.0,457.79816513761466,10.0,1086.0,"Dallas/Fort Worth, TX",-97.02972222,32.89444444,"Oakland, CA"
Q4 of 2010,2349.0,451.0,547.0155102040816,0.0,3033.0,"Dallas/Fort Worth, TX",-97.02972222,32.89444444,"San Francisco, CA"
Q4 of 2010,916.0,509.5,571.2654639175257,0.0,3047.0,"Dallas/Fort Worth, TX",-97.02972222,32.89444444,"San Jose, CA"
Q4 of 2010,1.0,10.0,10.0,10.0,10.0,"Dallas/Fort Worth, TX",-97.02972222,32.89444444,"Santa Rosa, CA"
Q4 of 2010,3.0,499.0,687.3333333333334,10.0,1553.0,"Dothan, AL",-85.44833333,31.32,"San Francisco, CA"
Q4 of 2010,2.0,663.0,663.0,640.0,686.0,"Dothan, AL",-85.44833333,31.32,"San Jose, CA"
Q4 of 2010,2.0,570.5,570.5,562.0,579.0,"Dickinson, ND",-102.79638889,46.79666667,"Oakland, CA"
Q4 of 2010,1.0,546.0,546.0,546.0,546.0,"Dickinson, ND",-102.79638889,46.79666667,"San Francisco, CA"
Q4 of 2010,1.0,764.0,764.0,764.0,764.0,"Dickinson, ND",-102.79638889,46.79666667,"San Jose, CA"
Q4 of 2010,2.0,542.0,542.0,417.0,667.0,"Duluth, MN",-92.19027778,46.8425,"Oakland, CA"
Q4 of 2010,22.0,512.0,544.5909090909091,10.0,1866.0,"Duluth, MN",-92.19027778,46.8425,"San Francisco, CA"
Q4 of 2010,8.0,597.5,648.625,433.0,1032.0,"Duluth, MN",-92.19027778,46.8425,"San Jose, CA"
Q4 of 2010,7.0,429.0,422.57142857142856,280.0,553.0,"Durango, CO",-107.75111111,37.15,"Oakland, CA"
Q4 of 2010,40.0,407.0,371.4736842105263,10.0,571.0,"Durango, CO",-107.75111111,37.15,"San Francisco, CA"
Q4 of 2010,8.0,297.0,325.25,10.0,610.0,"Durango, CO",-107.75111111,37.15,"San Jose, CA"
Q4 of 2010,1.0,476.0,476.0,476.0,476.0,"Del Rio, TX",-100.92722222,29.37416667,"San Francisco, CA"
Q4 of 2010,2.0,500.5,500.5,360.0,641.0,"Del Rio, TX",-100.92722222,29.37416667,"San Jose, CA"
Q4 of 2010,23.0,432.5,527.4090909090909,280.0,1110.0,"Des Moines, IA",-93.65666667,41.53388889,"Oakland, CA"
Q4 of 2010,135.0,370.0,431.264,0.0,1846.0,"Des Moines, IA",-93.65666667,41.53388889,"San Francisco, CA"
Q4 of 2010,45.0,484.5,480.95238095238096,10.0,1123.0,"Des Moines, IA",-93.65666667,41.53388889,"San Jose, CA"
Q4 of 2010,224.0,431.0,449.1930693069307,0.0,973.0,"Detroit, MI",-83.34444444,42.21666667,"Oakland, CA"
Q4 of 2010,1461.0,504.0,558.0732807215333,0.0,2011.0,"Detroit, MI",-83.34444444,42.21666667,"San Francisco, CA"
Q4 of 2010,294.0,392.0,414.2700729927007,0.0,2049.0,"Detroit, MI",-83.34444444,42.21666667,"San Jose, CA"
Q4 of 2010,1.0,874.0,874.0,874.0,874.0,"Detroit, MI",-83.34444444,42.21666667,"Santa Rosa, CA"
Q4 of 2010,1.0,688.0,688.0,688.0,688.0,"Devils Lake, ND",-98.9075,48.11305556,"San Jose, CA"
Q4 of 2010,7.0,517.0,524.1428571428571,405.0,733.0,"Kearney, NE",-98.99888889,40.72833333,"San Francisco, CA"
Q4 of 2010,7.0,359.0,309.14285714285717,141.0,392.0,"Wenatchee, WA",-120.20777778,47.39972222,"Oakland, CA"
Q4 of 2010,7.0,360.0,370.14285714285717,283.0,562.0,"Wenatchee, WA",-120.20777778,47.39972222,"San Francisco, CA"
Q4 of 2010,7.0,323.0,348.2,10.0,602.0,"Wenatchee, WA",-120.20777778,47.39972222,"San Jose, CA"
Q4 of 2010,1.0,457.0,457.0,457.0,457.0,"Eau Claire, WI",-91.48722222,44.86444444,"Oakland, CA"
Q4 of 2010,1.0,10.0,10.0,10.0,10.0,"Eau Claire, WI",-91.48722222,44.86444444,"San Francisco, CA"
Q4 of 2010,15.0,459.5,480.35714285714283,10.0,843.0,"Panama City, FL",-85.79888889,30.35777778,"Oakland, CA"
Q4 of 2010,25.0,486.0,469.375,10.0,844.0,"Panama City, FL",-85.79888889,30.35777778,"San Francisco, CA"
Q4 of 2010,4.0,153.0,250.75,7.0,690.0,"Panama City, FL",-85.79888889,30.35777778,"San Jose, CA"
Q4 of 2010,2.0,404.0,404.0,382.0,426.0,"Eagle, CO",-106.91388889,39.64361111,"Oakland, CA"
Q4 of 2010,33.0,511.5,510.0625,10.0,1348.0,"Eagle, CO",-106.91388889,39.64361111,"San Francisco, CA"
Q4 of 2010,1.0,628.0,628.0,628.0,628.0,"Elko, NV",-115.78972222,40.82388889,"Oakland, CA"
Q4 of 2010,2.0,767.5,767.5,663.0,872.0,"Elko, NV",-115.78972222,40.82388889,"San Francisco, CA"
Q4 of 2010,1.0,681.0,681.0,681.0,681.0,"Elmira/Corning, NY",-76.89527778,42.16083333,"Oakland, CA"
Q4 of 2010,19.0,320.0,476.6666666666667,10.0,2210.0,"Elmira/Corning, NY",-76.89527778,42.16083333,"San Francisco, CA"
Q4 of 2010,1.0,700.0,700.0,700.0,700.0,"Elmira/Corning, NY",-76.89527778,42.16083333,"San Jose, CA"
Q4 of 2010,153.0,380.0,397.9782608695652,5.0,852.0,"El Paso, TX",-106.37722222,31.80666667,"Oakland, CA"
Q4 of 2010,110.0,350.0,379.1203703703704,7.0,1364.0,"El Paso, TX",-106.37722222,31.80666667,"San Francisco, CA"
Q4 of 2010,112.0,346.5,392.37735849056605,10.0,819.0,"El Paso, TX",-106.37722222,31.80666667,"San Jose, CA"
Q4 of 2010,2.0,1224.0,1224.0,1220.0,1228.0,"Kenai, AK",-151.25111111,60.5675,"Oakland, CA"
Q4 of 2010,1.0,725.0,725.0,725.0,725.0,"Kenai, AK",-151.25111111,60.5675,"San Jose, CA"
Q4 of 2010,1.0,10.0,10.0,10.0,10.0,"Erie, PA",-80.17861111,42.08,"Oakland, CA"
Q4 of 2010,19.0,392.5,395.375,0.0,1222.0,"Erie, PA",-80.17861111,42.08,"San Francisco, CA"
Q4 of 2010,1.0,434.0,434.0,434.0,434.0,"Erie, PA",-80.17861111,42.08,"San Jose, CA"
Q4 of 2010,1.0,323.0,323.0,323.0,323.0,"Escanaba, MI",-87.08666667,45.72055556,"San Francisco, CA"
Q4 of 2010,140.0,220.0,239.0188679245283,71.0,590.0,"Eugene, OR",-123.2175,44.12083333,"Oakland, CA"
Q4 of 2010,199.0,453.0,491.74725274725273,5.0,1308.0,"Eugene, OR",-123.2175,44.12083333,"San Francisco, CA"
Q4 of 2010,12.0,425.5,420.5833333333333,10.0,662.0,"Eugene, OR",-123.2175,44.12083333,"San Jose, CA"
Q4 of 2010,26.0,549.0,589.1153846153846,10.0,1729.0,"Evansville, IN",-87.5325,38.03666667,"San Francisco, CA"
Q4 of 2010,5.0,575.0,562.4,434.0,658.0,"Evansville, IN",-87.5325,38.03666667,"San Jose, CA"
Q4 of 2010,3.0,576.0,757.3333333333334,300.0,1396.0,"New Bern/Morehead/Beaufort, NC",-77.0425,35.07361111,"Oakland, CA"
Q4 of 2010,16.0,423.0,525.25,10.0,1243.0,"New Bern/Morehead/Beaufort, NC",-77.0425,35.07361111,"San Francisco, CA"
Q4 of 2010,95.0,470.0,483.8390804597701,10.0,1686.0,"Newark, NJ",-74.17166667,40.69583333,"Oakland, CA"
Q4 of 2010,3006.0,504.0,668.8982206405694,0.0,3649.0,"Newark, NJ",-74.17166667,40.69583333,"San Francisco, CA"
Q4 of 2010,179.0,432.0,483.6441717791411,0.0,1837.0,"Newark, NJ",-74.17166667,40.69583333,"San Jose, CA"
Q4 of 2010,2.0,719.5,719.5,149.0,1290.0,"Newark, NJ",-74.17166667,40.69583333,"Santa Rosa, CA"
Q4 of 2010,35.0,534.0,617.0333333333333,0.0,2169.0,"Key West, FL",-81.75972222,24.55555556,"San Francisco, CA"
Q4 of 2010,3.0,330.0,261.3333333333333,10.0,444.0,"Key West, FL",-81.75972222,24.55555556,"San Jose, CA"
Q4 of 2010,6.0,1018.0,920.5,10.0,1355.0,"Fairbanks, AK",-147.86277778,64.81444444,"Oakland, CA"
Q4 of 2010,7.0,845.5,873.1666666666666,10.0,1720.0,"Fairbanks, AK",-147.86277778,64.81444444,"San Francisco, CA"
Q4 of 2010,6.0,1050.0,909.8,10.0,1490.0,"Fairbanks, AK",-147.86277778,64.81444444,"San Jose, CA"
Q4 of 2010,5.0,551.0,627.4,431.0,888.0,"Fargo, ND",-96.81472222,46.91555556,"Oakland, CA"
Q4 of 2010,24.0,379.0,403.59090909090907,10.0,979.0,"Fargo, ND",-96.81472222,46.91555556,"San Francisco, CA"
Q4 of 2010,11.0,306.0,350.44444444444446,42.0,756.0,"Fargo, ND",-96.81472222,46.91555556,"San Jose, CA"
Q4 of 2010,40.0,527.0,527.8333333333334,10.0,1284.0,"Fresno, CA",-119.71722222,36.77666667,"San Francisco, CA"
Q4 of 2010,3.0,476.0,822.0,396.0,1594.0,"Fayetteville, NC",-78.88027778,34.99138889,"Oakland, CA"
Q4 of 2010,27.0,431.5,466.03846153846155,10.0,1060.0,"Fayetteville, NC",-78.88027778,34.99138889,"San Francisco, CA"
Q4 of 2010,9.0,422.0,544.7777777777778,10.0,1628.0,"Fayetteville, NC",-78.88027778,34.99138889,"San Jose, CA"
Q4 of 2010,27.0,372.5,410.625,10.0,682.0,"Kalispell, MT",-114.25111111,48.31277778,"Oakland, CA"
Q4 of 2010,28.0,408.5,371.1923076923077,0.0,759.0,"Kalispell, MT",-114.25111111,48.31277778,"San Francisco, CA"
Q4 of 2010,20.0,517.0,506.25,10.0,1020.0,"Kalispell, MT",-114.25111111,48.31277778,"San Jose, CA"
Q4 of 2010,24.0,294.0,336.59090909090907,217.0,638.0,"Flagstaff, AZ",-111.67166667,35.13777778,"Oakland, CA"
Q4 of 2010,19.0,395.5,388.0,10.0,569.0,"Flagstaff, AZ",-111.67166667,35.13777778,"San Francisco, CA"
Q4 of 2010,20.0,338.0,348.2631578947368,196.0,529.0,"Flagstaff, AZ",-111.67166667,35.13777778,"San Jose, CA"
Q4 of 2010,191.0,429.0,439.58469945355193,7.0,920.0,"Fort Lauderdale, FL",-80.15166667,26.07416667,"Oakland, CA"
Q4 of 2010,1558.0,415.0,488.57705286839143,0.0,2797.0,"Fort Lauderdale, FL",-80.15166667,26.07416667,"San Francisco, CA"
Q4 of 2010,204.0,437.0,464.25,7.0,1400.0,"Fort Lauderdale, FL",-80.15166667,26.07416667,"San Jose, CA"
Q4 of 2010,1.0,407.0,407.0,407.0,407.0,"Florence, SC",-79.72444444,34.18888889,"Oakland, CA"
Q4 of 2010,7.0,296.0,494.2857142857143,276.0,1012.0,"Florence, SC",-79.72444444,34.18888889,"San Francisco, CA"
Q4 of 2010,1.0,823.0,823.0,823.0,823.0,"Farmington, NM",-108.22916667,36.74111111,"San Francisco, CA"
Q4 of 2010,1.0,687.0,687.0,687.0,687.0,"Farmington, NM",-108.22916667,36.74111111,"San Jose, CA"
Q4 of 2010,20.0,390.0,565.578947368421,240.0,1442.0,"Flint, MI",-83.74166667,42.96666667,"San Francisco, CA"
Q4 of 2010,4.0,683.0,761.25,380.0,1299.0,"Flint, MI",-83.74166667,42.96666667,"San Jose, CA"
Q4 of 2010,4.0,513.5,574.5,340.0,931.0,"Fort Dodge, IA",-94.18972222,42.5525,"San Francisco, CA"
Q4 of 2010,5.0,429.0,277.0,0.0,485.0,"Sioux Falls, SD",-96.74083333,43.57888889,"Oakland, CA"
Q4 of 2010,45.0,459.0,530.6,10.0,2496.0,"Sioux Falls, SD",-96.74083333,43.57888889,"San Francisco, CA"
Q4 of 2010,19.0,459.0,466.0,10.0,1054.0,"Sioux Falls, SD",-96.74083333,43.57888889,"San Jose, CA"
Q4 of 2010,13.0,553.0,747.25,400.0,1702.0,"Fort Smith, AR",-94.3675,35.33666667,"San Francisco, CA"
Q4 of 2010,3.0,588.0,592.3333333333334,482.0,707.0,"Fort Smith, AR",-94.3675,35.33666667,"San Jose, CA"
Q4 of 2010,24.0,574.0,546.1363636363636,127.0,881.0,"Fort Wayne, IN",-85.18805556,40.97833333,"San Francisco, CA"
Q4 of 2010,7.0,407.0,470.7142857142857,290.0,759.0,"Fort Wayne, IN",-85.18805556,40.97833333,"San Jose, CA"
Q4 of 2010,2.0,682.0,682.0,631.0,733.0,"Gillette, WY",-105.525,44.35138889,"Oakland, CA"
Q4 of 2010,3.0,573.0,573.3333333333334,523.0,624.0,"Gillette, WY",-105.525,44.35138889,"San Francisco, CA"
Q4 of 2010,1.0,145.0,145.0,145.0,145.0,"Gillette, WY",-105.525,44.35138889,"San Jose, CA"
Q4 of 2010,2.0,604.0,604.0,470.0,738.0,"Garden City, KS",-100.72972222,37.92861111,"Oakland, CA"
Q4 of 2010,3.0,641.0,608.6666666666666,498.0,687.0,"Garden City, KS",-100.72972222,37.92861111,"San Francisco, CA"
Q4 of 2010,3.0,618.0,569.0,441.0,648.0,"Garden City, KS",-100.72972222,37.92861111,"San Jose, CA"
Q4 of 2010,498.0,337.0,333.5730337078652,5.0,632.0,"Spokane, WA",-117.53277778,47.62,"Oakland, CA"
Q4 of 2010,132.0,373.0,376.74311926605503,0.0,2023.0,"Spokane, WA",-117.53277778,47.62,"San Francisco, CA"
Q4 of 2010,188.0,320.0,323.6730769230769,5.0,593.0,"Spokane, WA",-117.53277778,47.62,"San Jose, CA"
Q4 of 2010,16.0,339.5,362.8125,240.0,568.0,"Spokane, WA",-117.53277778,47.62,"Santa Rosa, CA"
Q4 of 2010,1.0,984.0,984.0,984.0,984.0,"Grand Forks, ND",-97.17861111,47.95194444,"Oakland, CA"
Q4 of 2010,9.0,523.0,509.44444444444446,10.0,851.0,"Grand Forks, ND",-97.17861111,47.95194444,"San Francisco, CA"
Q4 of 2010,9.0,353.0,548.1111111111111,254.0,1288.0,"Grand Forks, ND",-97.17861111,47.95194444,"San Jose, CA"
Q4 of 2010,3.0,633.0,543.0,279.0,717.0,"Longview, TX",-94.71527778,32.38666667,"San Francisco, CA"
Q4 of 2010,3.0,313.0,389.6666666666667,279.0,577.0,"Longview, TX",-94.71527778,32.38666667,"San Jose, CA"
Q4 of 2010,18.0,414.0,419.70588235294116,42.0,628.0,"Grand Junction, CO",-108.51388889,39.11861111,"Oakland, CA"
Q4 of 2010,33.0,380.0,376.7241379310345,10.0,848.0,"Grand Junction, CO",-108.51388889,39.11861111,"San Francisco, CA"
Q4 of 2010,25.0,412.0,421.95652173913044,10.0,887.0,"Grand Junction, CO",-108.51388889,39.11861111,"San Jose, CA"
Q4 of 2010,1.0,559.0,559.0,559.0,559.0,"Gainesville, FL",-82.27583333,29.68972222,"Oakland, CA"
Q4 of 2010,21.0,505.0,548.952380952381,280.0,1139.0,"Gainesville, FL",-82.27583333,29.68972222,"San Francisco, CA"
Q4 of 2010,1.0,733.0,733.0,733.0,733.0,"Gainesville, FL",-82.27583333,29.68972222,"San Jose, CA"
Q4 of 2010,1.0,627.0,627.0,627.0,627.0,"Gainesville, FL",-82.27583333,29.68972222,"Santa Rosa, CA"
Q4 of 2010,54.0,413.5,436.8095238095238,293.0,928.0,"Gulfport/Biloxi, MS",-89.07027778,30.40611111,"San Francisco, CA"
Q4 of 2010,8.0,416.5,440.875,389.0,547.0,"Gulfport/Biloxi, MS",-89.07027778,30.40611111,"San Jose, CA"
Q4 of 2010,2.0,608.5,608.5,589.0,628.0,"Green Bay, WI",-88.13055556,44.48805556,"Oakland, CA"
Q4 of 2010,56.0,346.0,377.1224489795918,10.0,1272.0,"Green Bay, WI",-88.13055556,44.48805556,"San Francisco, CA"
Q4 of 2010,9.0,330.0,350.44444444444446,10.0,783.0,"Green Bay, WI",-88.13055556,44.48805556,"San Jose, CA"
Q4 of 2010,9.0,457.0,451.44444444444446,284.0,735.0,"Killeen, TX",-97.8275,31.06472222,"San Francisco, CA"
Q4 of 2010,4.0,320.0,452.25,259.0,910.0,"Killeen, TX",-97.8275,31.06472222,"San Jose, CA"
Q4 of 2010,8.0,584.0,497.5,0.0,698.0,"Grand Rapids, MI",-85.52416667,42.88111111,"Oakland, CA"
Q4 of 2010,130.0,471.0,493.5390625,10.0,2379.0,"Grand Rapids, MI",-85.52416667,42.88111111,"San Francisco, CA"
Q4 of 2010,35.0,408.0,444.25714285714287,0.0,861.0,"Grand Rapids, MI",-85.52416667,42.88111111,"San Jose, CA"
Q4 of 2010,2.0,464.0,464.0,356.0,572.0,"Greensboro/High Point, NC",-79.94277778,36.09194444,"Oakland, CA"
Q4 of 2010,131.0,435.0,482.9590163934426,10.0,1602.0,"Greensboro/High Point, NC",-79.94277778,36.09194444,"San Francisco, CA"
Q4 of 2010,11.0,487.5,528.8,301.0,818.0,"Greensboro/High Point, NC",-79.94277778,36.09194444,"San Jose, CA"
Q4 of 2010,3.0,1079.0,1036.0,637.0,1392.0,"Greer, SC",-82.21388889,34.89888889,"Oakland, CA"
Q4 of 2010,76.0,581.0,562.2162162162163,0.0,1665.0,"Greer, SC",-82.21388889,34.89888889,"San Francisco, CA"
Q4 of 2010,18.0,408.0,451.6666666666667,10.0,922.0,"Greer, SC",-82.21388889,34.89888889,"San Jose, CA"
Q4 of 2010,8.0,404.0,439.75,292.0,609.0,"Great Falls, MT",-111.36694444,47.48555556,"Oakland, CA"
Q4 of 2010,9.0,523.0,455.8888888888889,10.0,687.0,"Great Falls, MT",-111.36694444,47.48555556,"San Francisco, CA"
Q4 of 2010,8.0,487.5,539.25,360.0,801.0,"Great Falls, MT",-111.36694444,47.48555556,"San Jose, CA"
Q4 of 2010,2.0,609.0,609.0,569.0,649.0,"Gunnison, CO",-106.93888889,38.53388889,"Oakland, CA"
Q4 of 2010,7.0,507.0,544.1666666666666,10.0,1152.0,"Gunnison, CO",-106.93888889,38.53388889,"San Francisco, CA"
Q4 of 2010,1.0,406.0,406.0,406.0,406.0,"Gunnison, CO",-106.93888889,38.53388889,"San Jose, CA"
Q4 of 2010,33.0,1761.0,1901.8333333333333,15.0,3921.0,"Guam, Guam",144.79722222,13.48388889,"San Francisco, CA"
Q4 of 2010,1.0,1608.0,1608.0,1608.0,1608.0,"Guam, Guam",144.79722222,13.48388889,"Santa Rosa, CA"
Q4 of 2010,1.0,383.0,383.0,383.0,383.0,"Hayden, CO",-107.22,40.48166667,"Oakland, CA"
Q4 of 2010,20.0,480.5,515.25,10.0,958.0,"Hayden, CO",-107.22,40.48166667,"San Francisco, CA"
Q4 of 2010,5.0,451.0,431.6,310.0,493.0,"Hayden, CO",-107.22,40.48166667,"San Jose, CA"
Q4 of 2010,16.0,607.5,564.875,10.0,899.0,"Hilton Head, SC",-80.68333333,32.21666667,"San Francisco, CA"
Q4 of 2010,2.0,314.0,314.0,10.0,618.0,"Hilton Head, SC",-80.68333333,32.21666667,"San Jose, CA"
Q4 of 2010,1.0,10.0,10.0,10.0,10.0,"Hibbing, MN",-92.83861111,47.38861111,"San Francisco, CA"
Q4 of 2010,1.0,609.0,609.0,609.0,609.0,"Hibbing, MN",-92.83861111,47.38861111,"San Jose, CA"
Q4 of 2010,11.0,455.0,455.54545454545456,357.0,596.0,"Helena, MT",-111.98194444,46.60666667,"Oakland, CA"
Q4 of 2010,9.0,389.0,441.55555555555554,366.0,649.0,"Helena, MT",-111.98194444,46.60666667,"San Francisco, CA"
Q4 of 2010,9.0,499.0,518.6666666666666,340.0,797.0,"Helena, MT",-111.98194444,46.60666667,"San Jose, CA"
Q4 of 2010,782.0,564.0,673.6440281030445,0.0,2505.0,"Honolulu, HI",-157.9225,21.31861111,"Oakland, CA"
Q4 of 2010,4937.0,530.0,658.2226345083488,0.0,5196.0,"Honolulu, HI",-157.9225,21.31861111,"San Francisco, CA"
Q4 of 2010,875.0,559.5,634.1075949367089,0.0,2760.0,"Honolulu, HI",-157.9225,21.31861111,"San Jose, CA"
Q4 of 2010,3.0,746.0,779.6666666666666,609.0,984.0,"Honolulu, HI",-157.9225,21.31861111,"Santa Rosa, CA"
Q4 of 2010,1.0,806.0,806.0,806.0,806.0,"Homer, AK",-151.47638889,59.64527778,"San Jose, CA"
Q4 of 2010,789.0,414.0,444.43619489559165,5.0,919.0,"Houston, TX",-95.27861111,29.645,"Oakland, CA"
Q4 of 2010,112.0,390.0,401.91743119266056,7.0,939.0,"Houston, TX",-95.27861111,29.645,"San Francisco, CA"
Q4 of 2010,157.0,427.5,436.943661971831,5.0,1343.0,"Houston, TX",-95.27861111,29.645,"San Jose, CA"
Q4 of 2010,82.0,497.0,526.4303797468355,10.0,1326.0,"White Plains, NY",-73.70777778,41.06888889,"San Francisco, CA"
Q4 of 2010,2.0,830.5,830.5,508.0,1153.0,"White Plains, NY",-73.70777778,41.06888889,"San Jose, CA"
Q4 of 2010,1.0,2598.0,2598.0,2598.0,2598.0,"White Plains, NY",-73.70777778,41.06888889,"Santa Rosa, CA"
Q4 of 2010,27.0,437.0,487.0869565217391,10.0,787.0,"Harlingen/San Benito, TX",-97.65222222,26.22805556,"Oakland, CA"
Q4 of 2010,8.0,435.5,493.5,344.0,697.0,"Harlingen/San Benito, TX",-97.65222222,26.22805556,"San Francisco, CA"
Q4 of 2010,4.0,680.0,633.5,10.0,1164.0,"Harlingen/San Benito, TX",-97.65222222,26.22805556,"San Jose, CA"
Q4 of 2010,5.0,651.0,662.2,551.0,777.0,"Huntsville, AL",-86.77555556,34.64277778,"Oakland, CA"
Q4 of 2010,76.0,412.5,498.8333333333333,10.0,2092.0,"Huntsville, AL",-86.77555556,34.64277778,"San Francisco, CA"
Q4 of 2010,32.0,471.0,535.0,10.0,1530.0,"Huntsville, AL",-86.77555556,34.64277778,"San Jose, CA"
Q4 of 2010,3.0,642.0,590.3333333333334,336.0,793.0,"Ashland, WV",-82.55611111,38.36694444,"San Francisco, CA"
Q4 of 2010,10.0,447.0,422.1,10.0,767.0,"New Haven, CT",-72.88833333,41.26527778,"San Francisco, CA"
Q4 of 2010,1.0,610.0,610.0,610.0,610.0,"New Haven, CT",-72.88833333,41.26527778,"San Jose, CA"
Q4 of 2010,1.0,499.0,499.0,499.0,499.0,"Havre, MT",-109.76111111,48.54444444,"San Francisco, CA"
Q4 of 2010,1.0,670.0,670.0,670.0,670.0,"Hyannis, MA",-70.28055556,41.66583333,"San Jose, CA"
Q4 of 2010,1.0,552.0,552.0,552.0,552.0,"Hays, KS",-99.27416667,38.84611111,"Oakland, CA"
Q4 of 2010,2.0,277.0,277.0,10.0,544.0,"Hays, KS",-99.27416667,38.84611111,"San Francisco, CA"
Q4 of 2010,2.0,623.0,623.0,488.0,758.0,"Hays, KS",-99.27416667,38.84611111,"San Jose, CA"
Q4 of 2010,504.0,427.0,464.8921933085502,5.0,1453.0,"Washington, DC",-77.4575,38.94166667,"Oakland, CA"
Q4 of 2010,4128.0,528.0,681.5193083573487,0.0,4025.0,"Washington, DC",-77.4575,38.94166667,"San Francisco, CA"
Q4 of 2010,282.0,389.0,430.1641791044776,0.0,2526.0,"Washington, DC",-77.4575,38.94166667,"San Jose, CA"
Q4 of 2010,1.0,688.0,688.0,688.0,688.0,"Washington, DC",-77.4575,38.94166667,"Santa Rosa, CA"
Q4 of 2010,119.0,378.5,419.0980392156863,0.0,1543.0,"Houston, TX",-95.34,29.98333333,"Oakland, CA"
Q4 of 2010,1311.0,492.0,584.172461752434,0.0,2030.0,"Houston, TX",-95.34,29.98333333,"San Francisco, CA"
Q4 of 2010,466.0,477.0,560.6824817518249,0.0,1911.0,"Houston, TX",-95.34,29.98333333,"San Jose, CA"
Q4 of 2010,2.0,659.5,659.5,613.0,706.0,"Houston, TX",-95.34,29.98333333,"Santa Rosa, CA"
Q4 of 2010,13.0,507.0,520.0,10.0,968.0,"Wichita, KS",-97.43277778,37.65,"Oakland, CA"
Q4 of 2010,95.0,344.0,371.86813186813185,10.0,1072.0,"Wichita, KS",-97.43277778,37.65,"San Francisco, CA"
Q4 of 2010,29.0,388.0,401.6296296296296,10.0,942.0,"Wichita, KS",-97.43277778,37.65,"San Jose, CA"
Q4 of 2010,18.0,410.5,458.875,10.0,954.0,"Idaho Falls, ID",-112.06472222,43.51611111,"Oakland, CA"
Q4 of 2010,27.0,477.0,576.1481481481482,10.0,1545.0,"Idaho Falls, ID",-112.06472222,43.51611111,"San Francisco, CA"
Q4 of 2010,8.0,512.0,463.42857142857144,10.0,727.0,"Idaho Falls, ID",-112.06472222,43.51611111,"San Jose, CA"
Q4 of 2010,1.0,580.0,580.0,580.0,580.0,"Kingman, AZ",-113.94,35.25666667,"Oakland, CA"
Q4 of 2010,2.0,645.5,645.5,456.0,835.0,"Wilmington, NC",-77.90388889,34.26694444,"Oakland, CA"
Q4 of 2010,54.0,388.0,458.14814814814815,10.0,1482.0,"Wilmington, NC",-77.90388889,34.26694444,"San Francisco, CA"
Q4 of 2010,5.0,435.0,444.2,350.0,567.0,"Wilmington, NC",-77.90388889,34.26694444,"San Jose, CA"
Q4 of 2010,1.0,809.0,809.0,809.0,809.0,"Wilmington, NC",-77.90388889,34.26694444,"Santa Rosa, CA"
Q4 of 2010,1.0,364.0,364.0,364.0,364.0,"Iron Mountain/Kingsfd, MI",-88.11416667,45.81555556,"San Francisco, CA"
Q4 of 2010,116.0,440.0,476.38260869565215,7.0,1891.0,"Indianapolis, IN",-86.28166667,39.72888889,"Oakland, CA"
Q4 of 2010,440.0,387.5,442.5745192307692,0.0,3116.0,"Indianapolis, IN",-86.28166667,39.72888889,"San Francisco, CA"
Q4 of 2010,152.0,390.0,447.04895104895104,0.0,1670.0,"Indianapolis, IN",-86.28166667,39.72888889,"San Jose, CA"
Q4 of 2010,43.0,208.0,199.0810810810811,0.0,365.0,"El Centro, CA",-115.57472222,32.83722222,"San Francisco, CA"
Q4 of 2010,13.0,193.0,183.15384615384616,88.0,327.0,"El Centro, CA",-115.57472222,32.83722222,"San Jose, CA"
